"","category","rt","categoryCorrect","timeStart","memory","memoryCorrect","stim.old","x","y","z","w","trial.num","stim","workerId","condition","round"
"686","B",1288,NA,1415294161937,"old",FALSE,FALSE,1,0,0,1,14,"1001","A1HERDHL8JY0CZ","ms","07"
"687","B",3847,NA,1415294163978,"new",TRUE,FALSE,0,1,0,1,15,"0101","A1HERDHL8JY0CZ","ms","07"
"688","A",2095,NA,1415294168578,"old",FALSE,FALSE,1,1,1,1,16,"1111","A1HERDHL8JY0CZ","ms","07"
"689","B",5657,NA,1415298799335,"old",FALSE,FALSE,0,0,1,0,1,"0010","A10Z7NLSO1VS9P","ms","07"
"690","B",3008,TRUE,1415298805749,"old",TRUE,TRUE,0,0,0,1,2,"0001","A10Z7NLSO1VS9P","ms","07"
"691","A",3046,TRUE,1415298809535,"old",TRUE,TRUE,1,1,0,1,3,"1101","A10Z7NLSO1VS9P","ms","07"
"692","B",2517,NA,1415298813344,"old",FALSE,FALSE,0,1,0,1,4,"0101","A10Z7NLSO1VS9P","ms","07"
"693","B",2292,FALSE,1415298816625,"old",TRUE,TRUE,0,1,1,1,5,"0111","A10Z7NLSO1VS9P","ms","07"
"694","B",1871,TRUE,1415298819686,"old",TRUE,TRUE,0,1,1,0,6,"0110","A10Z7NLSO1VS9P","ms","07"
"695","A",1408,TRUE,1415298822319,"old",TRUE,TRUE,1,0,1,1,7,"1011","A10Z7NLSO1VS9P","ms","07"
"696","A",2201,FALSE,1415298824492,"old",TRUE,TRUE,1,1,0,0,8,"1100","A10Z7NLSO1VS9P","ms","07"
"697","A",1147,TRUE,1415298827450,"old",TRUE,TRUE,1,0,1,0,9,"1010","A10Z7NLSO1VS9P","ms","07"
"698","A",1252,NA,1415298829362,"old",FALSE,FALSE,1,1,1,1,10,"1111","A10Z7NLSO1VS9P","ms","07"
"699","B",1428,NA,1415298831385,"old",FALSE,FALSE,0,1,0,0,11,"0100","A10Z7NLSO1VS9P","ms","07"
"700","B",2294,NA,1415298833567,"old",FALSE,FALSE,0,0,1,1,12,"0011","A10Z7NLSO1VS9P","ms","07"
"701","A",1707,TRUE,1415298836626,"old",TRUE,TRUE,1,1,1,0,13,"1110","A10Z7NLSO1VS9P","ms","07"
"702","B",1424,TRUE,1415298839101,"old",TRUE,TRUE,0,0,0,0,14,"0000","A10Z7NLSO1VS9P","ms","07"
"703","A",1225,NA,1415298841284,"old",FALSE,FALSE,1,0,0,0,15,"1000","A10Z7NLSO1VS9P","ms","07"
"704","A",1480,NA,1415298843261,"old",FALSE,FALSE,1,0,0,1,16,"1001","A10Z7NLSO1VS9P","ms","07"
"705","B",13556,NA,1415302720764,"old",FALSE,FALSE,1,0,0,0,1,"1000","ACLCFPUQWV591","ms","07"
"706","A",6493,TRUE,1415302735070,"old",TRUE,TRUE,1,1,0,1,2,"1101","ACLCFPUQWV591","ms","07"
"707","B",4988,TRUE,1415302742324,"old",TRUE,TRUE,0,0,0,1,3,"0001","ACLCFPUQWV591","ms","07"
"708","A",5092,TRUE,1415302748070,"old",TRUE,TRUE,1,0,1,1,4,"1011","ACLCFPUQWV591","ms","07"
"709","B",6523,NA,1415302753926,"old",FALSE,FALSE,0,1,0,1,5,"0101","ACLCFPUQWV591","ms","07"
"710","A",4886,TRUE,1415302761208,"old",TRUE,TRUE,1,0,1,0,6,"1010","ACLCFPUQWV591","ms","07"
"711","B",7327,NA,1415302766852,"old",FALSE,FALSE,0,0,1,0,7,"0010","ACLCFPUQWV591","ms","07"
"712","B",13096,NA,1415302774935,"old",FALSE,FALSE,0,1,0,0,8,"0100","ACLCFPUQWV591","ms","07"
"713","A",4010,TRUE,1415302788784,"old",TRUE,TRUE,0,1,1,1,9,"0111","ACLCFPUQWV591","ms","07"
"714","A",6945,NA,1415302793551,"old",FALSE,FALSE,1,0,0,1,10,"1001","ACLCFPUQWV591","ms","07"
"715","A",5589,TRUE,1415302801257,"old",TRUE,TRUE,1,1,1,0,11,"1110","ACLCFPUQWV591","ms","07"
"716","A",3847,NA,1415302807607,"old",FALSE,FALSE,0,0,1,1,12,"0011","ACLCFPUQWV591","ms","07"
"717","B",3973,TRUE,1415302812210,"old",TRUE,TRUE,1,1,0,0,13,"1100","ACLCFPUQWV591","ms","07"
"718","A",7083,NA,1415302816949,"old",FALSE,FALSE,1,1,1,1,14,"1111","ACLCFPUQWV591","ms","07"
"719","B",6601,TRUE,1415302824796,"old",TRUE,TRUE,0,0,0,0,15,"0000","ACLCFPUQWV591","ms","07"
"720","B",7706,TRUE,1415302832158,"old",TRUE,TRUE,0,1,1,0,16,"0110","ACLCFPUQWV591","ms","07"
"721","A",6375,NA,1415222875720,"new",TRUE,FALSE,0,0,1,0,1,"0010","A26KZCIEFS3FTW","ms","07"
"722","B",2971,FALSE,1415222882853,"old",TRUE,TRUE,1,1,0,1,2,"1101","A26KZCIEFS3FTW","ms","07"
"723","A",4059,NA,1415222886583,"new",TRUE,FALSE,1,0,0,0,3,"1000","A26KZCIEFS3FTW","ms","07"
"724","A",3046,TRUE,1415222891396,"old",TRUE,TRUE,1,1,1,0,4,"1110","A26KZCIEFS3FTW","ms","07"
"725","B",3053,NA,1415222895197,"old",FALSE,FALSE,1,1,1,1,5,"1111","A26KZCIEFS3FTW","ms","07"
"726","A",5357,TRUE,1415222899005,"old",TRUE,TRUE,1,0,1,1,6,"1011","A26KZCIEFS3FTW","ms","07"
"727","B",6478,NA,1415222905117,"new",TRUE,FALSE,0,0,1,1,7,"0011","A26KZCIEFS3FTW","ms","07"
"728","B",6139,NA,1415222912349,"new",TRUE,FALSE,0,1,0,0,8,"0100","A26KZCIEFS3FTW","ms","07"
"729","B",4014,TRUE,1415222919240,"old",TRUE,TRUE,0,0,0,1,9,"0001","A26KZCIEFS3FTW","ms","07"
"730","B",4567,TRUE,1415222924013,"old",TRUE,TRUE,0,1,1,0,10,"0110","A26KZCIEFS3FTW","ms","07"
"731","A",3116,TRUE,1415222929334,"old",TRUE,TRUE,1,0,1,0,11,"1010","A26KZCIEFS3FTW","ms","07"
"732","A",2770,NA,1415222933204,"old",FALSE,FALSE,0,1,0,1,12,"0101","A26KZCIEFS3FTW","ms","07"
"733","B",3276,TRUE,1415222936734,"old",TRUE,TRUE,0,0,0,0,13,"0000","A26KZCIEFS3FTW","ms","07"
"734","B",5026,NA,1415222940765,"new",TRUE,FALSE,1,0,0,1,14,"1001","A26KZCIEFS3FTW","ms","07"
"735","A",3649,FALSE,1415222946543,"old",TRUE,TRUE,1,1,0,0,15,"1100","A26KZCIEFS3FTW","ms","07"
"736","A",3248,TRUE,1415222950954,"old",TRUE,TRUE,0,1,1,1,16,"0111","A26KZCIEFS3FTW","ms","07"
"737","B",6971,NA,1415206842748,"old",FALSE,FALSE,0,0,0,0,1,"0000","A11U6P6DNSWC6R","opt-total","07"
"738","A",4937,TRUE,1415206850484,"old",TRUE,TRUE,1,1,1,1,2,"1111","A11U6P6DNSWC6R","opt-total","07"
"739","B",3883,TRUE,1415206856197,"old",TRUE,TRUE,1,0,1,0,3,"1010","A11U6P6DNSWC6R","opt-total","07"
"740","A",2973,NA,1415206860846,"old",FALSE,FALSE,1,0,1,1,4,"1011","A11U6P6DNSWC6R","opt-total","07"
"741","B",2274,FALSE,1415206864586,"old",TRUE,TRUE,1,1,1,0,5,"1110","A11U6P6DNSWC6R","opt-total","07"
"742","A",2078,NA,1415206867625,"old",FALSE,FALSE,1,0,0,1,6,"1001","A11U6P6DNSWC6R","opt-total","07"
"743","B",1961,TRUE,1415206870464,"old",TRUE,TRUE,1,0,0,0,7,"1000","A11U6P6DNSWC6R","opt-total","07"
"744","A",2016,NA,1415206873203,"old",FALSE,FALSE,1,1,0,1,8,"1101","A11U6P6DNSWC6R","opt-total","07"
"745","A",3136,TRUE,1415206875995,"old",TRUE,TRUE,0,0,0,1,9,"0001","A11U6P6DNSWC6R","opt-total","07"
"746","A",2566,NA,1415206879899,"old",FALSE,FALSE,0,1,0,1,10,"0101","A11U6P6DNSWC6R","opt-total","07"
"747","A",1584,NA,1415206883222,"old",FALSE,FALSE,0,1,1,1,11,"0111","A11U6P6DNSWC6R","opt-total","07"
"748","A",3621,TRUE,1415206885574,"old",TRUE,TRUE,0,0,1,1,12,"0011","A11U6P6DNSWC6R","opt-total","07"
"749","B",1735,FALSE,1415206889973,"old",TRUE,TRUE,1,1,0,0,13,"1100","A11U6P6DNSWC6R","opt-total","07"
"750","B",1707,NA,1415206892490,"old",FALSE,FALSE,0,0,1,0,14,"0010","A11U6P6DNSWC6R","opt-total","07"
"751","B",2496,TRUE,1415206894962,"old",TRUE,TRUE,0,1,1,0,15,"0110","A11U6P6DNSWC6R","opt-total","07"
"752","B",2475,TRUE,1415206898218,"old",TRUE,TRUE,0,1,0,0,16,"0100","A11U6P6DNSWC6R","opt-total","07"
"753","B",2490,TRUE,1415291262761,"old",TRUE,TRUE,1,0,1,0,1,"1010","AO7FM98CP90CL","opt-total","07"
"754","B",1181,NA,1415291266011,"old",FALSE,FALSE,0,0,0,0,2,"0000","AO7FM98CP90CL","opt-total","07"
"755","A",2724,NA,1415291267960,"old",FALSE,FALSE,0,1,0,1,3,"0101","AO7FM98CP90CL","opt-total","07"
"756","B",2171,NA,1415291271444,"old",FALSE,FALSE,1,0,1,1,4,"1011","AO7FM98CP90CL","opt-total","07"
"757","A",1543,TRUE,1415291274369,"old",TRUE,TRUE,0,0,1,1,5,"0011","AO7FM98CP90CL","opt-total","07"
"758","B",1209,TRUE,1415291276666,"old",TRUE,TRUE,1,0,0,0,6,"1000","AO7FM98CP90CL","opt-total","07"
"759","A",1234,TRUE,1415291278636,"old",TRUE,TRUE,1,1,1,1,7,"1111","AO7FM98CP90CL","opt-total","07"
"760","B",2088,NA,1415291280636,"old",FALSE,FALSE,1,0,0,1,8,"1001","AO7FM98CP90CL","opt-total","07"
"761","B",1519,FALSE,1415291283481,"old",TRUE,TRUE,1,1,0,0,9,"1100","AO7FM98CP90CL","opt-total","07"
"762","A",1757,TRUE,1415291285764,"old",TRUE,TRUE,0,0,0,1,10,"0001","AO7FM98CP90CL","opt-total","07"
"763","A",1250,NA,1415291288279,"old",FALSE,FALSE,1,1,0,1,11,"1101","AO7FM98CP90CL","opt-total","07"
"764","B",2520,NA,1415291290296,"new",TRUE,FALSE,0,1,1,1,12,"0111","AO7FM98CP90CL","opt-total","07"
"765","A",1711,TRUE,1415291293578,"old",TRUE,TRUE,1,1,1,0,13,"1110","AO7FM98CP90CL","opt-total","07"
"766","B",1689,TRUE,1415291296043,"old",TRUE,TRUE,0,1,1,0,14,"0110","AO7FM98CP90CL","opt-total","07"
"767","B",1993,NA,1415291298487,"old",FALSE,FALSE,0,0,1,0,15,"0010","AO7FM98CP90CL","opt-total","07"
"768","A",2699,FALSE,1415291301243,"old",TRUE,TRUE,0,1,0,0,16,"0100","AO7FM98CP90CL","opt-total","07"
"769","A",7064,TRUE,1415215448198,"old",TRUE,TRUE,1,1,0,0,1,"1100","A3HBRG134LXQ6D","opt-total","07"
"770","A",2948,NA,1415215456022,"old",FALSE,FALSE,1,0,0,1,2,"1001","A3HBRG134LXQ6D","opt-total","07"
"771","A",2086,NA,1415215459722,"old",FALSE,FALSE,1,0,1,1,3,"1011","A3HBRG134LXQ6D","opt-total","07"
"772","A",2964,NA,1415215462562,"old",FALSE,FALSE,0,1,1,1,4,"0111","A3HBRG134LXQ6D","opt-total","07"
"773","B",3445,TRUE,1415215466283,"old",TRUE,TRUE,0,1,0,0,5,"0100","A3HBRG134LXQ6D","opt-total","07"
"774","A",2288,TRUE,1415215470484,"old",TRUE,TRUE,1,1,1,0,6,"1110","A3HBRG134LXQ6D","opt-total","07"
"775","A",2254,TRUE,1415215473524,"old",TRUE,TRUE,1,1,1,1,7,"1111","A3HBRG134LXQ6D","opt-total","07"
"776","A",5064,NA,1415215476534,"new",TRUE,FALSE,1,1,0,1,8,"1101","A3HBRG134LXQ6D","opt-total","07"
"777","A",6003,NA,1415215482355,"new",TRUE,FALSE,0,0,1,0,9,"0010","A3HBRG134LXQ6D","opt-total","07"
"778","A",2481,NA,1415215489116,"old",FALSE,FALSE,0,1,0,1,10,"0101","A3HBRG134LXQ6D","opt-total","07"
"779","B",5471,TRUE,1415215492356,"new",FALSE,TRUE,1,0,0,0,11,"1000","A3HBRG134LXQ6D","opt-total","07"
"780","A",3335,TRUE,1415215498587,"old",TRUE,TRUE,0,0,0,1,12,"0001","A3HBRG134LXQ6D","opt-total","07"
"781","A",2278,FALSE,1415215502677,"old",TRUE,TRUE,1,0,1,0,13,"1010","A3HBRG134LXQ6D","opt-total","07"
"782","B",2810,TRUE,1415215505718,"old",TRUE,TRUE,0,1,1,0,14,"0110","A3HBRG134LXQ6D","opt-total","07"
"783","B",3840,NA,1415215509288,"new",TRUE,FALSE,0,0,0,0,15,"0000","A3HBRG134LXQ6D","opt-total","07"
"784","A",2208,TRUE,1415215513888,"old",TRUE,TRUE,0,0,1,1,16,"0011","A3HBRG134LXQ6D","opt-total","07"
"785","B",4897,NA,1415292399890,"old",FALSE,FALSE,1,0,1,1,1,"1011","AZEVSTNXMQOM6","opt-total","07"
"786","A",4387,FALSE,1415292405539,"old",TRUE,TRUE,0,1,1,0,2,"0110","AZEVSTNXMQOM6","opt-total","07"
"787","B",3551,FALSE,1415292410678,"old",TRUE,TRUE,0,0,1,1,3,"0011","AZEVSTNXMQOM6","opt-total","07"
"788","A",3926,NA,1415292414981,"old",FALSE,FALSE,0,0,0,0,4,"0000","AZEVSTNXMQOM6","opt-total","07"
"789","B",3466,FALSE,1415292419660,"old",TRUE,TRUE,0,0,0,1,5,"0001","AZEVSTNXMQOM6","opt-total","07"
"790","A",4145,NA,1415292423879,"old",FALSE,FALSE,0,1,1,1,6,"0111","AZEVSTNXMQOM6","opt-total","07"
"791","B",3962,TRUE,1415292428776,"old",TRUE,TRUE,1,0,0,0,7,"1000","AZEVSTNXMQOM6","opt-total","07"
"792","B",4095,FALSE,1415292433491,"old",TRUE,TRUE,1,1,1,0,8,"1110","AZEVSTNXMQOM6","opt-total","07"
"793","A",3587,NA,1415292438338,"old",FALSE,FALSE,0,0,1,0,9,"0010","AZEVSTNXMQOM6","opt-total","07"
"794","A",3843,NA,1415292442677,"old",FALSE,FALSE,1,1,0,1,10,"1101","AZEVSTNXMQOM6","opt-total","07"
"795","B",4036,TRUE,1415292447272,"old",TRUE,TRUE,1,0,1,0,11,"1010","AZEVSTNXMQOM6","opt-total","07"
"796","A",2838,TRUE,1415292452060,"old",TRUE,TRUE,1,1,0,0,12,"1100","AZEVSTNXMQOM6","opt-total","07"
"797","B",2690,NA,1415292455650,"old",FALSE,FALSE,1,0,0,1,13,"1001","AZEVSTNXMQOM6","opt-total","07"
"798","A",4338,FALSE,1415292459092,"old",TRUE,TRUE,0,1,0,0,14,"0100","AZEVSTNXMQOM6","opt-total","07"
"799","B",3163,FALSE,1415292464182,"old",TRUE,TRUE,1,1,1,1,15,"1111","AZEVSTNXMQOM6","opt-total","07"
"800","B",5734,NA,1415292468097,"old",FALSE,FALSE,0,1,0,1,16,"0101","AZEVSTNXMQOM6","opt-total","07"
"801","B",3962,TRUE,1415215661335,"old",TRUE,TRUE,0,1,1,0,1,"0110","A1ZXHKM0NSJ0EX","ms","07"
"802","A",3209,NA,1415215666060,"old",FALSE,FALSE,1,0,0,0,2,"1000","A1ZXHKM0NSJ0EX","ms","07"
"803","A",2599,TRUE,1415215670031,"old",TRUE,TRUE,1,0,1,1,3,"1011","A1ZXHKM0NSJ0EX","ms","07"
"804","A",2340,TRUE,1415215673398,"old",TRUE,TRUE,1,0,1,0,4,"1010","A1ZXHKM0NSJ0EX","ms","07"
"805","B",2578,FALSE,1415215676500,"old",TRUE,TRUE,1,1,1,0,5,"1110","A1ZXHKM0NSJ0EX","ms","07"
"806","A",2774,NA,1415215679848,"old",FALSE,FALSE,1,0,0,1,6,"1001","A1ZXHKM0NSJ0EX","ms","07"
"807","B",2335,NA,1415215683382,"old",FALSE,FALSE,0,1,0,1,7,"0101","A1ZXHKM0NSJ0EX","ms","07"
"808","B",4421,NA,1415215686482,"old",FALSE,FALSE,0,1,0,0,8,"0100","A1ZXHKM0NSJ0EX","ms","07"
"809","A",2813,NA,1415215691662,"old",FALSE,FALSE,1,1,1,1,9,"1111","A1ZXHKM0NSJ0EX","ms","07"
"810","B",5864,NA,1415215695238,"new",TRUE,FALSE,0,0,1,0,10,"0010","A1ZXHKM0NSJ0EX","ms","07"
"811","A",3095,TRUE,1415215701861,"old",TRUE,TRUE,0,1,1,1,11,"0111","A1ZXHKM0NSJ0EX","ms","07"
"812","A",2616,FALSE,1415215705711,"old",TRUE,TRUE,0,0,0,1,12,"0001","A1ZXHKM0NSJ0EX","ms","07"
"813","B",2649,TRUE,1415215709085,"old",TRUE,TRUE,1,1,0,0,13,"1100","A1ZXHKM0NSJ0EX","ms","07"
"814","A",3063,NA,1415215712490,"new",TRUE,FALSE,0,0,1,1,14,"0011","A1ZXHKM0NSJ0EX","ms","07"
"815","A",2531,FALSE,1415215716307,"old",TRUE,TRUE,0,0,0,0,15,"0000","A1ZXHKM0NSJ0EX","ms","07"
"816","B",3223,FALSE,1415215719605,"old",TRUE,TRUE,1,1,0,1,16,"1101","A1ZXHKM0NSJ0EX","ms","07"
"817","B",3999,NA,1415289349624,"old",FALSE,FALSE,0,1,0,1,1,"0101","A3I7CIJJ644RPP","ms","07"
"818","A",2527,TRUE,1415289354384,"old",TRUE,TRUE,1,0,1,0,2,"1010","A3I7CIJJ644RPP","ms","07"
"819","B",2166,NA,1415289357665,"old",FALSE,FALSE,0,0,1,0,3,"0010","A3I7CIJJ644RPP","ms","07"
"820","A",2187,NA,1415289360589,"old",FALSE,FALSE,1,1,1,1,4,"1111","A3I7CIJJ644RPP","ms","07"
"821","B",2003,TRUE,1415289363532,"old",TRUE,TRUE,0,1,1,0,5,"0110","A3I7CIJJ644RPP","ms","07"
"822","A",1948,TRUE,1415289366299,"old",TRUE,TRUE,1,1,0,1,6,"1101","A3I7CIJJ644RPP","ms","07"
"823","B",2344,FALSE,1415289368999,"old",TRUE,TRUE,1,1,1,0,7,"1110","A3I7CIJJ644RPP","ms","07"
"824","A",1814,NA,1415289372105,"old",FALSE,FALSE,0,1,0,0,8,"0100","A3I7CIJJ644RPP","ms","07"
"825","A",1836,NA,1415289374683,"old",FALSE,FALSE,1,0,0,1,9,"1001","A3I7CIJJ644RPP","ms","07"
"826","B",1594,NA,1415289377293,"old",FALSE,FALSE,0,0,1,1,10,"0011","A3I7CIJJ644RPP","ms","07"
"827","A",2397,TRUE,1415289379650,"old",TRUE,TRUE,0,1,1,1,11,"0111","A3I7CIJJ644RPP","ms","07"
"828","A",2583,NA,1415289382808,"old",FALSE,FALSE,1,0,0,0,12,"1000","A3I7CIJJ644RPP","ms","07"
"829","B",1769,TRUE,1415289386150,"old",TRUE,TRUE,0,0,0,1,13,"0001","A3I7CIJJ644RPP","ms","07"
"830","A",1763,FALSE,1415289388684,"old",TRUE,TRUE,1,1,0,0,14,"1100","A3I7CIJJ644RPP","ms","07"
"831","B",1463,TRUE,1415289391200,"old",TRUE,TRUE,0,0,0,0,15,"0000","A3I7CIJJ644RPP","ms","07"
"832","A",1686,TRUE,1415289393417,"old",TRUE,TRUE,1,0,1,1,16,"1011","A3I7CIJJ644RPP","ms","07"
"833","B",3592,TRUE,1415296322270,"old",TRUE,TRUE,0,1,0,0,1,"0100","A31LJ9EUCB7DUK","opt-total","07"
"834","B",6042,NA,1415296326620,"old",FALSE,FALSE,1,1,0,1,2,"1101","A31LJ9EUCB7DUK","opt-total","07"
"835","B",2293,TRUE,1415296333417,"old",TRUE,TRUE,1,0,1,0,3,"1010","A31LJ9EUCB7DUK","opt-total","07"
"836","A",2770,TRUE,1415296336467,"old",TRUE,TRUE,1,1,1,0,4,"1110","A31LJ9EUCB7DUK","opt-total","07"
"837","A",3303,TRUE,1415296339993,"old",TRUE,TRUE,1,1,0,0,5,"1100","A31LJ9EUCB7DUK","opt-total","07"
"838","B",2542,NA,1415296344056,"old",FALSE,FALSE,1,0,0,1,6,"1001","A31LJ9EUCB7DUK","opt-total","07"
"839","B",3414,NA,1415296347357,"old",FALSE,FALSE,0,0,1,0,7,"0010","A31LJ9EUCB7DUK","opt-total","07"
"840","B",2276,TRUE,1415296351524,"old",TRUE,TRUE,0,1,1,0,8,"0110","A31LJ9EUCB7DUK","opt-total","07"
"841","A",2139,NA,1415296354555,"old",FALSE,FALSE,0,1,0,1,9,"0101","A31LJ9EUCB7DUK","opt-total","07"
"842","B",3416,TRUE,1415296357451,"old",TRUE,TRUE,1,0,0,0,10,"1000","A31LJ9EUCB7DUK","opt-total","07"
"843","A",2629,TRUE,1415296361619,"old",TRUE,TRUE,0,0,0,1,11,"0001","A31LJ9EUCB7DUK","opt-total","07"
"844","A",2157,NA,1415296365002,"old",FALSE,FALSE,0,1,1,1,12,"0111","A31LJ9EUCB7DUK","opt-total","07"
"845","A",2283,TRUE,1415296367914,"old",TRUE,TRUE,0,0,1,1,13,"0011","A31LJ9EUCB7DUK","opt-total","07"
"846","A",2262,TRUE,1415296370949,"old",TRUE,TRUE,1,1,1,1,14,"1111","A31LJ9EUCB7DUK","opt-total","07"
"847","B",1755,NA,1415296373967,"old",FALSE,FALSE,0,0,0,0,15,"0000","A31LJ9EUCB7DUK","opt-total","07"
"848","A",1938,NA,1415296376479,"old",FALSE,FALSE,1,0,1,1,16,"1011","A31LJ9EUCB7DUK","opt-total","07"
"849","A",3516,NA,1415298804963,"old",FALSE,FALSE,1,1,0,1,1,"1101","AJSY2V8S109EK","opt-total","07"
"850","B",1971,NA,1415298809239,"old",FALSE,FALSE,0,1,1,1,2,"0111","AJSY2V8S109EK","opt-total","07"
"851","B",1785,TRUE,1415298811964,"old",TRUE,TRUE,0,1,0,0,3,"0100","AJSY2V8S109EK","opt-total","07"
"852","A",1320,TRUE,1415298814512,"old",TRUE,TRUE,1,1,0,0,4,"1100","AJSY2V8S109EK","opt-total","07"
"853","B",1558,NA,1415298816590,"old",FALSE,FALSE,0,0,0,0,5,"0000","AJSY2V8S109EK","opt-total","07"
"854","A",1213,TRUE,1415298818917,"old",TRUE,TRUE,1,1,1,0,6,"1110","AJSY2V8S109EK","opt-total","07"
"855","B",1547,TRUE,1415298820887,"old",TRUE,TRUE,1,0,1,0,7,"1010","AJSY2V8S109EK","opt-total","07"
"856","B",1326,TRUE,1415298823189,"old",TRUE,TRUE,0,1,1,0,8,"0110","AJSY2V8S109EK","opt-total","07"
"857","B",1443,NA,1415298825272,"old",FALSE,FALSE,1,0,1,1,9,"1011","AJSY2V8S109EK","opt-total","07"
"858","A",1210,TRUE,1415298827472,"old",TRUE,TRUE,0,0,0,1,10,"0001","AJSY2V8S109EK","opt-total","07"
"859","B",1224,NA,1415298829455,"old",FALSE,FALSE,0,0,1,0,11,"0010","AJSY2V8S109EK","opt-total","07"
"860","A",1245,NA,1415298831439,"old",FALSE,FALSE,1,0,0,1,12,"1001","AJSY2V8S109EK","opt-total","07"
"861","A",1195,TRUE,1415298833437,"old",TRUE,TRUE,1,1,1,1,13,"1111","AJSY2V8S109EK","opt-total","07"
"862","B",1540,FALSE,1415298835389,"old",TRUE,TRUE,0,0,1,1,14,"0011","AJSY2V8S109EK","opt-total","07"
"863","B",1224,NA,1415298837690,"old",FALSE,FALSE,0,1,0,1,15,"0101","AJSY2V8S109EK","opt-total","07"
"864","A",1286,FALSE,1415298839676,"old",TRUE,TRUE,1,0,0,0,16,"1000","AJSY2V8S109EK","opt-total","07"
"865","A",6122,FALSE,1415218987830,"old",TRUE,TRUE,1,0,1,0,1,"1010","A2AGQGMZVSZVUJ","opt-total","07"
"866","A",3077,TRUE,1415218994728,"old",TRUE,TRUE,1,1,1,1,2,"1111","A2AGQGMZVSZVUJ","opt-total","07"
"867","A",4056,NA,1415218998562,"old",FALSE,FALSE,1,1,0,1,3,"1101","A2AGQGMZVSZVUJ","opt-total","07"
"868","A",2501,TRUE,1415219003373,"new",FALSE,TRUE,0,0,0,1,4,"0001","A2AGQGMZVSZVUJ","opt-total","07"
"869","B",5072,NA,1415219006627,"new",TRUE,FALSE,0,1,1,1,5,"0111","A2AGQGMZVSZVUJ","opt-total","07"
"870","A",3062,NA,1415219012499,"old",FALSE,FALSE,1,0,0,1,6,"1001","A2AGQGMZVSZVUJ","opt-total","07"
"871","A",4927,NA,1415219016315,"new",TRUE,FALSE,0,0,1,0,7,"0010","A2AGQGMZVSZVUJ","opt-total","07"
"872","A",51936,TRUE,1415219022010,"old",TRUE,TRUE,1,1,0,0,8,"1100","A2AGQGMZVSZVUJ","opt-total","07"
"873","A",4053,NA,1415219074699,"new",TRUE,FALSE,0,0,0,0,9,"0000","A2AGQGMZVSZVUJ","opt-total","07"
"874","A",2596,FALSE,1415219079508,"old",TRUE,TRUE,1,0,0,0,10,"1000","A2AGQGMZVSZVUJ","opt-total","07"
"875","A",2231,NA,1415219082866,"new",TRUE,FALSE,1,0,1,1,11,"1011","A2AGQGMZVSZVUJ","opt-total","07"
"876","A",2278,NA,1415219085850,"old",FALSE,FALSE,0,1,0,1,12,"0101","A2AGQGMZVSZVUJ","opt-total","07"
"877","A",2316,FALSE,1415219088881,"old",TRUE,TRUE,0,1,0,0,13,"0100","A2AGQGMZVSZVUJ","opt-total","07"
"878","B",2330,FALSE,1415219091950,"new",FALSE,TRUE,0,0,1,1,14,"0011","A2AGQGMZVSZVUJ","opt-total","07"
"879","A",3288,FALSE,1415219095088,"new",FALSE,TRUE,0,1,1,0,15,"0110","A2AGQGMZVSZVUJ","opt-total","07"
"880","A",2603,TRUE,1415219099181,"old",TRUE,TRUE,1,1,1,0,16,"1110","A2AGQGMZVSZVUJ","opt-total","07"
"881","B",6012,NA,1415290366127,"old",FALSE,FALSE,0,1,0,1,1,"0101","A2P1ZOAA5DV69P","ms","07"
"882","A",7537,TRUE,1415290372906,"old",TRUE,TRUE,0,1,1,1,2,"0111","A2P1ZOAA5DV69P","ms","07"
"883","A",7406,NA,1415290381205,"old",FALSE,FALSE,1,0,0,0,3,"1000","A2P1ZOAA5DV69P","ms","07"
"884","B",14665,NA,1415290389371,"new",TRUE,FALSE,0,1,0,0,4,"0100","A2P1ZOAA5DV69P","ms","07"
"885","A",4873,TRUE,1415290404803,"old",TRUE,TRUE,1,0,1,1,5,"1011","A2P1ZOAA5DV69P","ms","07"
"886","B",8321,NA,1415290410435,"new",TRUE,FALSE,0,0,1,0,6,"0010","A2P1ZOAA5DV69P","ms","07"
"887","A",3606,FALSE,1415290419511,"old",TRUE,TRUE,1,1,0,0,7,"1100","A2P1ZOAA5DV69P","ms","07"
"888","A",2942,TRUE,1415290423871,"old",TRUE,TRUE,1,1,1,0,8,"1110","A2P1ZOAA5DV69P","ms","07"
"889","A",4909,TRUE,1415290427567,"old",TRUE,TRUE,1,1,0,1,9,"1101","A2P1ZOAA5DV69P","ms","07"
"890","B",3877,FALSE,1415290433233,"old",TRUE,TRUE,1,0,1,0,10,"1010","A2P1ZOAA5DV69P","ms","07"
"891","B",4836,TRUE,1415290437865,"new",FALSE,TRUE,0,1,1,0,11,"0110","A2P1ZOAA5DV69P","ms","07"
"892","B",5638,NA,1415290443455,"old",FALSE,FALSE,1,0,0,1,12,"1001","A2P1ZOAA5DV69P","ms","07"
"893","B",3313,TRUE,1415290449852,"old",TRUE,TRUE,0,0,0,0,13,"0000","A2P1ZOAA5DV69P","ms","07"
"894","B",2842,TRUE,1415290453931,"old",TRUE,TRUE,0,0,0,1,14,"0001","A2P1ZOAA5DV69P","ms","07"
"895","A",6156,NA,1415290457530,"new",TRUE,FALSE,1,1,1,1,15,"1111","A2P1ZOAA5DV69P","ms","07"
